Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","125","Cassava","2018","2018","tonnes","8372217","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","265","Castor oil seed","2018","2018","tonnes","3000","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","108","Cereals nes","2018","2018","tonnes","52098","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","191","Chick peas","2018","2018","tonnes","66829","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","689","Chillies and peppers, dry","2018","2018","tonnes","7255","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","15409","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","698","Cloves","2018","2018","tonnes","8639","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","661","Cocoa, beans","2018","2018","tonnes","15000","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","249","Coconuts","2018","2018","tonnes","436800","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","656","Coffee, green","2018","2018","tonnes","45254","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","767","Cotton lint","2018","2018","tonnes","111154","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","329","Cottonseed","2018","2018","tonnes","222039","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","195","Cow peas, dry","2018","2018","tonnes","121772","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","821","Fibre crops nes","2018","2018","tonnes","8704","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","46359","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","201850","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","50857","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","406","Garlic","2018","2018","tonnes","6047","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","720","Ginger","2018","2018","tonnes","1148","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","560","Grapes","2018","2018","tonnes","4914","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","670000","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","497","Lemons and limes","2018","2018","tonnes","10275","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","56","Maize","2018","2018","tonnes","6273151","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","446","Maize, green","2018","2018","tonnes","51737","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","436423","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","1242","Margarine, short","2018","2018","tonnes","3421","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","79","Millet","2018","2018","tonnes","316194","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","165","Molasses","2018","2018","tonnes","97663","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","702","Nutmeg, mace and cardamoms","2018","2018","tonnes","720","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","234","Nuts nes","2018","2018","tonnes","29032","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","254","Oil palm fruit","2018","2018","tonnes","75903","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","252","Oil, coconut (copra)","2018","2018","tonnes","13200","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","331","Oil, cottonseed","2018","2018","tonnes","17700","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","244","Oil, groundnut","2018","2018","tonnes","11000","F","FAO estimate"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","60","Oil, maize","2018","2018","tonnes","25978","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","257","Oil, palm","2018","2018","tonnes","5400","F","FAO estimate"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","258","Oil, palm kernel","2018","2018","tonnes","4500","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","290","Oil, sesame","2018","2018","tonnes","25000","F","FAO estimate"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","268","Oil, sunflower","2018","2018","tonnes","264200","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","339","Oilseeds nes","2018","2018","tonnes","47823","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","403","Onions, dry","2018","2018","tonnes","198822","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","490","Oranges","2018","2018","tonnes","465998","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","256","Palm kernels","2018","2018","tonnes","9000","F","FAO estimate"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","521","Pears","2018","2018","tonnes","5201","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","187","Peas, dry","2018","2018","tonnes","30000","F","FAO estimate"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","417","Peas, green","2018","2018","tonnes","9654","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","687","Pepper (piper spp.)","2018","2018","tonnes","460","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","197","Pigeon peas","2018","2018","tonnes","101422","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","574","Pineapples","2018","2018","tonnes","369091","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","489","Plantains and others","2018","2018","tonnes","579952","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","536","Plums and sloes","2018","2018","tonnes","4069","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","116","Potatoes","2018","2018","tonnes","1080144","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","211","Pulses nes","2018","2018","tonnes","119418","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","754","Pyrethrum, dried","2018","2018","tonnes","6361","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","27","Rice, paddy","2018","2018","tonnes","3414815","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","2277682","Fc","Calculated data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","149","Roots and tubers nes","2018","2018","tonnes","2232","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","280","Safflower seed","2018","2018","tonnes","13782","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","328","Seed cotton","2018","2018","tonnes","269393","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","289","Sesame seed","2018","2018","tonnes","640000","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","789","Sisal","2018","2018","tonnes","40635","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","83","Sorghum","2018","2018","tonnes","672235","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","236","Soybeans","2018","2018","tonnes","21321","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","156","Sugar cane","2018","2018","tonnes","3117812","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","371400","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","267","Sunflower seed","2018","2018","tonnes","1000000","*","Unofficial figure"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","122","Sweet potatoes","2018","2018","tonnes","3744093","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","667","Tea","2018","2018","tonnes","55426","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","93101","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","388","Tomatoes","2018","2018","tonnes","466450","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","1943845","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","420","Vegetables, leguminous nes","2018","2018","tonnes","6813","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","567","Watermelons","2018","2018","tonnes","35728","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","15","Wheat","2018","2018","tonnes","56651","","Official data"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","137","Yams","2018","2018","tonnes","9495","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","215","United Republic of Tanzania","5510","Production","135","Yautia (cocoyam)","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","231","United States of America","5510","Production","221","Almonds, with shell","2018","2018","tonnes","1721380","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","515","Apples","2018","2018","tonnes","4644790","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","526","Apricots","2018","2018","tonnes","35880","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","366","Artichokes","2018","2018","tonnes","45382","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","367","Asparagus","2018","2018","tonnes","35460","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","572","Avocados","2018","2018","tonnes","168530","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","486","Bananas","2018","2018","tonnes","3138","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","44","Barley","2018","2018","tonnes","3342660","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","176","Beans, dry","2018","2018","tonnes","1108120","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","414","Beans, green","2018","2018","tonnes","30920","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","51","Beer of barley","2018","2018","tonnes","21448700","*","Unofficial figure"
"QCL","Crops and livestock products","231","United States of America","5510","Production","558","Berries nes","2018","2018","tonnes","27780","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","552","Blueberries","2018","2018","tonnes","255050","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","89","Buckwheat","2018","2018","tonnes","84890","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","884846","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","426","Carrots and turnips","2018","2018","tonnes","1497670","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","265","Castor oil seed","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","231","United States of America","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","1214450","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","108","Cereals nes","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","231","United States of America","5510","Production","531","Cherries","2018","2018","tonnes","312430","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","530","Cherries, sour","2018","2018","tonnes","135310","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","191","Chick peas","2018","2018","tonnes","580010","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","689","Chillies and peppers, dry","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","231","United States of America","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","705790","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","656","Coffee, green","2018","2018","tonnes","2490","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","767","Cotton lint","2018","2018","tonnes","4003950","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","329","Cottonseed","2018","2018","tonnes","5108360","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","195","Cow peas, dry","2018","2018","tonnes","23950","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","554","Cranberries","2018","2018","tonnes","404880","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","700820","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","550","Currants","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","577","Dates","2018","2018","tonnes","37240","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","97467","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","569","Figs","2018","2018","tonnes","28321","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","29411","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","661","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","406","Garlic","2018","2018","tonnes","260340","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","720","Ginger","2018","2018","tonnes","677","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","461760","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","560","Grapes","2018","2018","tonnes","6890980","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","2492910","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","225","Hazelnuts, with shell","2018","2018","tonnes","46270","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","677","Hops","2018","2018","tonnes","48490","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","592","Kiwi fruit","2018","2018","tonnes","34290","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","497","Lemons and limes","2018","2018","tonnes","805580","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","201","Lentils","2018","2018","tonnes","381380","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","3652420","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","333","Linseed","2018","2018","tonnes","113440","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","56","Maize","2018","2018","tonnes","364262150","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","446","Maize, green","2018","2018","tonnes","3332080","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","842","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","1242","Margarine, short","2018","2018","tonnes","4171203","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","836920","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","79","Millet","2018","2018","tonnes","262970","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","165","Molasses","2018","2018","tonnes","2296000","*","Unofficial figure"
"QCL","Crops and livestock products","231","United States of America","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes","416050","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","292","Mustard seed","2018","2018","tonnes","33250","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","234","Nuts nes","2018","2018","tonnes","125300","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","75","Oats","2018","2018","tonnes","814720","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","331","Oil, cottonseed","2018","2018","tonnes","225000","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","244","Oil, groundnut","2018","2018","tonnes","97000","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","334","Oil, linseed","2018","2018","tonnes","79800","*","Unofficial figure"
"QCL","Crops and livestock products","231","United States of America","5510","Production","60","Oil, maize","2018","2018","tonnes","1707600","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5510","Production","261","Oil, olive, virgin","2018","2018","tonnes","16000","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","271","Oil, rapeseed","2018","2018","tonnes","717000","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","281","Oil, safflower","2018","2018","tonnes","35646","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","237","Oil, soybean","2018","2018","tonnes","10884000","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","268","Oil, sunflower","2018","2018","tonnes","211000","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","430","Okra","2018","2018","tonnes","10501","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","260","Olives","2018","2018","tonnes","48630","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","403","Onions, dry","2018","2018","tonnes","3284420","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","490","Oranges","2018","2018","tonnes","3535340","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","600","Papayas","2018","2018","tonnes","4720","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","534","Peaches and nectarines","2018","2018","tonnes","700350","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","521","Pears","2018","2018","tonnes","730740","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","187","Peas, dry","2018","2018","tonnes","722530","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","417","Peas, green","2018","2018","tonnes","230048","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","574","Pineapples","2018","2018","tonnes","167106","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","223","Pistachios","2018","2018","tonnes","447700","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","536","Plums and sloes","2018","2018","tonnes","345000","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","116","Potatoes","2018","2018","tonnes","20421560","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","698850","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","270","Rapeseed","2018","2018","tonnes","1643670","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","547","Raspberries","2018","2018","tonnes","99250","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","27","Rice, paddy","2018","2018","tonnes","10152890","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","6771978","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","71","Rye","2018","2018","tonnes","214180","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","280","Safflower seed","2018","2018","tonnes","107170","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","328","Seed cotton","2018","2018","tonnes","11132694","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","289","Sesame seed","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","231","United States of America","5510","Production","83","Sorghum","2018","2018","tonnes","9271070","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","236","Soybeans","2018","2018","tonnes","120514490","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","373","Spinach","2018","2018","tonnes","384669","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","544","Strawberries","2018","2018","tonnes","1183870","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","423","String beans","2018","2018","tonnes","798110","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","157","Sugar beet","2018","2018","tonnes","30192920","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","156","Sugar cane","2018","2018","tonnes","31335980","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","8505352","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","267","Sunflower seed","2018","2018","tonnes","955740","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","122","Sweet potatoes","2018","2018","tonnes","1241850","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","729380","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","136","Taro (cocoyam)","2018","2018","tonnes","1350","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","241870","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","388","Tomatoes","2018","2018","tonnes","12613090","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","275","Tung nuts","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","231","United States of America","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","794510","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","420","Vegetables, leguminous nes","2018","2018","tonnes","44201","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5510","Production","222","Walnuts, with shell","2018","2018","tonnes","615980","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","567","Watermelons","2018","2018","tonnes","1771051","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","15","Wheat","2018","2018","tonnes","51305540","","Official data"
"QCL","Crops and livestock products","231","United States of America","5510","Production","564","Wine","2018","2018","tonnes","2384006","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","515","Apples","2018","2018","tonnes","45881","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","44","Barley","2018","2018","tonnes","385000","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","176","Beans, dry","2018","2018","tonnes","3274","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","414","Beans, green","2018","2018","tonnes","1120","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","51","Beer of barley","2018","2018","tonnes","101200","*","Unofficial figure"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","708","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","3651","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","101","Canary seed","2018","2018","tonnes","3646","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","426","Carrots and turnips","2018","2018","tonnes","25083","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","13515","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","767","Cotton lint","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","329","Cottonseed","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","4920","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","406","Garlic","2018","2018","tonnes","1178","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","886","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","560","Grapes","2018","2018","tonnes","104932","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","1757","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","497","Lemons and limes","2018","2018","tonnes","37884","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","333","Linseed","2018","2018","tonnes","5094","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","56","Maize","2018","2018","tonnes","309000","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","446","Maize, green","2018","2018","tonnes","1054","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","1242","Margarine, short","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","2073","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","165","Molasses","2018","2018","tonnes","5000","*","Unofficial figure"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","75","Oats","2018","2018","tonnes","52700","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","331","Oil, cottonseed","2018","2018","tonnes","100","*","Unofficial figure"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","244","Oil, groundnut","2018","2018","tonnes","321","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","334","Oil, linseed","2018","2018","tonnes","651","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","60","Oil, maize","2018","2018","tonnes","5400","*","Unofficial figure"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","261","Oil, olive, virgin","2018","2018","tonnes","300","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","271","Oil, rapeseed","2018","2018","tonnes","10200","*","Unofficial figure"
